genome_id,antibiotic,phenotype,label,evidence,record_count,record_ids,measurement,measurement_unit,laboratory_typing_method,testing_standard,testing_standard_year,pmid,source_date_modified
573.13850,meropenem,Resistant,1,Laboratory Method,1,d44127fb-031b-4ae3-920d-7c4148c023a7,4,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13851,ceftazidime,Resistant,1,Laboratory Method,1,2a1625c9-28c2-438c-b012-ec890c3e1ea6,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13851,ciprofloxacin,Resistant,1,Laboratory Method,1,9cfcec0b-2098-4e18-8de6-9a2c024de602,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13851,gentamicin,Susceptible,0,Laboratory Method,1,4a6beea8-d2fb-4617-a6a4-d19a2ffb64e4,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13851,meropenem,Susceptible,0,Laboratory Method,1,b2492ca4-1726-4e0e-84a0-29d026c1872f,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13852,ceftazidime,Resistant,1,Laboratory Method,1,f8a74aa6-412e-4040-bb6f-8542748c7dca,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13852,ciprofloxacin,Resistant,1,Laboratory Method,1,66704ef8-94a0-4577-b506-7483431a5f11,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13852,gentamicin,Susceptible,0,Laboratory Method,1,c2b57292-6c33-459c-a22c-9fb80ab2fff7,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13852,meropenem,Resistant,1,Laboratory Method,1,c1d89c38-5fe4-4a77-a884-aa5335c1f535,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13854,ceftazidime,Resistant,1,Laboratory Method,1,027c6ae3-e3b2-4caf-b0b5-6cfb4951fe00,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13854,ciprofloxacin,Resistant,1,Laboratory Method,1,83decb0a-af25-491e-b89f-492779c6999b,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13854,gentamicin,Susceptible,0,Laboratory Method,1,3ac5eab1-ae3b-416a-a183-a2d75287601d,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13854,meropenem,Resistant,1,Laboratory Method,1,ee069a9e-2f4e-422d-a550-16fe26ce9dc1,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13855,ceftazidime,Resistant,1,Laboratory Method,1,aa33125a-2b1c-4be8-821f-8e8655aeb33e,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13855,ciprofloxacin,Resistant,1,Laboratory Method,1,c5b34c0d-1a05-4dc2-bdb0-960b05fca2d7,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13855,gentamicin,Resistant,1,Laboratory Method,1,5c1f7fe9-9ec7-44a9-b50b-91eaaf0b18b5,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13855,meropenem,Resistant,1,Laboratory Method,1,fc3702d4-1f93-4fc7-825f-b0306e6474f9,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13856,ceftazidime,Resistant,1,Laboratory Method,1,ed41ad80-cd52-4c8e-a84b-27f83aaa1ed7,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13856,ciprofloxacin,Resistant,1,Laboratory Method,1,118b4c0e-1031-4847-9841-691ebfa4ad4f,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13856,gentamicin,Resistant,1,Laboratory Method,1,1c0be91d-9036-4125-8956-aa8d1c5f1672,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13856,meropenem,Susceptible,0,Laboratory Method,1,32763ef9-d707-43c4-8ea1-82eaea6f0be4,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13857,ceftazidime,Resistant,1,Laboratory Method,1,aa702ab6-97b0-416d-b934-26e97c7ed79a,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13857,ciprofloxacin,Resistant,1,Laboratory Method,1,076330a6-c825-4c67-b558-a0df8950589c,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13857,gentamicin,Susceptible,0,Laboratory Method,1,d6a29f27-7ded-4858-8c96-59522a95daf5,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13857,meropenem,Susceptible,0,Laboratory Method,1,310ea1cc-c4f7-499a-b192-3db2c823754e,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13858,ceftazidime,Resistant,1,Laboratory Method,1,5f48fb49-e90b-44a1-a68c-d84b4c6ee23e,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13858,ciprofloxacin,Resistant,1,Laboratory Method,1,a2df2820-cb6b-455b-a54d-1a3f5d8eff09,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13858,gentamicin,Resistant,1,Laboratory Method,1,7475a092-5c7a-493e-a0ee-a80ffbdfa4c9,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13858,meropenem,Susceptible,0,Laboratory Method,1,7a6cb561-d387-4c13-9dc0-7579a1b731be,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13859,ceftazidime,Resistant,1,Laboratory Method,1,dd87be9d-21b1-4d0f-94a4-5e93935d2d85,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13859,ciprofloxacin,Resistant,1,Laboratory Method,1,da9edb25-0d28-492c-b41b-cf994b64bcae,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13859,gentamicin,Resistant,1,Laboratory Method,1,18f6b151-aa4f-438d-a37b-03701234ad17,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13859,meropenem,Susceptible,0,Laboratory Method,1,93f19afe-44f7-45f2-9e45-38ef829c9e63,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13861,ceftazidime,Resistant,1,Laboratory Method,1,5c69dd82-785a-4751-a72e-d728c92f9c90,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13861,ciprofloxacin,Resistant,1,Laboratory Method,1,0a440131-6b08-4e27-9162-2318e579b0de,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13861,gentamicin,Susceptible,0,Laboratory Method,1,6a9dedf2-fc59-497b-b511-e40582a49f6a,4,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13861,meropenem,Resistant,1,Laboratory Method,1,f612b565-dfdf-442c-bbda-9ec56760ed39,4,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13862,ceftazidime,Resistant,1,Laboratory Method,1,642aefa0-2877-41f5-9433-a31cc5d972b3,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13862,ciprofloxacin,Resistant,1,Laboratory Method,1,4bf3d154-8ef0-45ef-9712-89cb8ad05af0,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13862,gentamicin,Susceptible,0,Laboratory Method,1,b61b2185-b350-46d3-8a4e-5232655ea8f1,4,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13862,meropenem,Susceptible,0,Laboratory Method,1,4c0cca70-14a0-4217-892f-6a38073017c8,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13863,ceftazidime,Resistant,1,Laboratory Method,1,0f1d514e-6f50-4739-b9fe-290072f72aa1,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13863,ciprofloxacin,Resistant,1,Laboratory Method,1,0a4ced76-0926-45ab-ad60-24d33a2be036,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13863,gentamicin,Resistant,1,Laboratory Method,1,7996c100-96e8-48b8-93b1-70a1091b4323,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13863,meropenem,Susceptible,0,Laboratory Method,1,8adbd27f-aa73-4bee-bbd9-556a7fb340eb,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13865,ceftazidime,Resistant,1,Laboratory Method,1,21aac041-1967-4574-97ca-e6fb8e99d4fd,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13865,ciprofloxacin,Resistant,1,Laboratory Method,1,e3af6098-4232-4de4-bdb7-abb234242cc8,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13865,gentamicin,Susceptible,0,Laboratory Method,1,e7a79b74-22b8-4905-9b05-a0b05fd5a347,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13865,meropenem,Resistant,1,Laboratory Method,1,63fd6743-686d-4bd8-a9e5-623f450eb4e3,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13866,ceftazidime,Resistant,1,Laboratory Method,1,3d35cf37-4ae1-42f0-994e-7d88db220c5f,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13866,ciprofloxacin,Resistant,1,Laboratory Method,1,bf0ec951-fc1b-4a7a-902c-fd5bc56ef0c7,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13866,gentamicin,Resistant,1,Laboratory Method,1,bc3f72a4-f656-4293-ba40-7cf06d307fbd,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13866,meropenem,Resistant,1,Laboratory Method,1,f0c7b8b5-0b6d-4f28-9406-6b0634f102e8,4,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13867,ceftazidime,Resistant,1,Laboratory Method,1,77e69d30-b5de-46d5-8b4b-221ef1bc3e64,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13867,ciprofloxacin,Resistant,1,Laboratory Method,1,16138faf-e5f2-4627-b204-8736430ccd22,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13867,gentamicin,Susceptible,0,Laboratory Method,1,f2fe74d0-99e6-45ca-ab79-bc02eab58b54,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13867,meropenem,Resistant,1,Laboratory Method,1,f971e371-f344-48e6-a58c-dfdd93645e80,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13868,ceftazidime,Susceptible,0,Laboratory Method,1,120651d3-7f77-4e76-b778-3593c697fdbe,4,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13868,ciprofloxacin,Resistant,1,Laboratory Method,1,82e1c765-437c-45bb-9f65-a33d31e3ffcf,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13868,gentamicin,Susceptible,0,Laboratory Method,1,eeeeb35d-d569-4f8d-9f16-a4022c3c5ce1,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13868,meropenem,Susceptible,0,Laboratory Method,1,272a9ffb-8c4c-4b5d-acbe-0e63f3dd982e,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13869,ceftazidime,Resistant,1,Laboratory Method,1,02d24006-6ebd-41ed-90df-2609284ab5a3,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13869,ciprofloxacin,Resistant,1,Laboratory Method,1,57453ce4-c72a-4905-974f-ac76989f53f6,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13869,gentamicin,Resistant,1,Laboratory Method,1,a0807589-4a0e-4db7-a207-5d18689b719e,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13869,meropenem,Susceptible,0,Laboratory Method,1,60a3eaf4-ecb9-4298-bc0c-a5d9a5c8bd2e,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13870,ceftazidime,Resistant,1,Laboratory Method,1,8e681e54-0630-4a69-826f-8836c3396abe,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13870,ciprofloxacin,Susceptible,0,Laboratory Method,1,4ea9edc2-9f00-4087-834c-a1d19912015c,<=0.5,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13870,gentamicin,Susceptible,0,Laboratory Method,1,bf9c555b-8380-408f-bb75-75c7251e1f1a,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13870,meropenem,Susceptible,0,Laboratory Method,1,4265b893-87fa-481f-853a-6110cb3b81b1,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13871,ceftazidime,Resistant,1,Laboratory Method,1,f57efdc6-30c0-48e5-854e-4cc0036aa8cc,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13871,ciprofloxacin,Resistant,1,Laboratory Method,1,1858be75-c77e-40e6-8763-befc3da70677,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13871,gentamicin,Resistant,1,Laboratory Method,1,2de018ce-fc64-4b6c-b514-9e8ecd8269cb,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13871,meropenem,Susceptible,0,Laboratory Method,1,4b3ce2c0-b8cb-47d5-a984-ab392c93e543,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13872,ceftazidime,Resistant,1,Laboratory Method,1,3abfe49c-4173-4bee-b6a3-a1105a20fcff,16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13872,ciprofloxacin,Resistant,1,Laboratory Method,1,19935210-a615-49c3-b009-7754c7439d2a,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13872,gentamicin,Susceptible,0,Laboratory Method,1,3d27b680-d220-4c10-b5c9-83efbfb2c544,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13872,meropenem,Resistant,1,Laboratory Method,1,ca9411a2-6977-4759-b54c-48998daba085,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13873,ceftazidime,Resistant,1,Laboratory Method,1,d78adcb7-971d-4251-9250-bac214fe58f1,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13873,ciprofloxacin,Resistant,1,Laboratory Method,1,d68192b3-0f46-447e-b700-0d27584b47a4,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13873,gentamicin,Resistant,1,Laboratory Method,1,7e9d89b2-8e3b-4139-9b7b-3c0509b96723,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13873,meropenem,Susceptible,0,Laboratory Method,1,73105677-ee6e-43c5-befb-3b32ebff9a7f,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13875,ceftazidime,Resistant,1,Laboratory Method,1,3cf41850-8dd6-4683-994f-e20c70e20d04,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13875,ciprofloxacin,Resistant,1,Laboratory Method,1,fffab03d-9c94-436b-87e2-cc65a2d26c38,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13875,gentamicin,Susceptible,0,Laboratory Method,1,4307f19b-2e31-4f40-8425-4cc86f75192e,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13875,meropenem,Susceptible,0,Laboratory Method,1,70139438-51e0-416c-a734-ed23d831ed2f,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13876,ceftazidime,Resistant,1,Laboratory Method,1,59e672b0-8af6-4d4a-944b-aeb6d4b0c13f,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13876,ciprofloxacin,Resistant,1,Laboratory Method,1,8a6f25e1-9761-476d-86a5-e209b41eabae,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13876,gentamicin,Susceptible,0,Laboratory Method,1,f0236d77-d1c3-4ce4-b920-51eb7e9e2221,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13876,meropenem,Susceptible,0,Laboratory Method,1,754c65e2-af24-4995-8211-af0ae8f8a7a8,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13877,ceftazidime,Resistant,1,Laboratory Method,1,5f7c5697-4433-4096-b21f-d8172e3bda81,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13877,ciprofloxacin,Resistant,1,Laboratory Method,1,de69b74d-b94f-42e5-8e87-e5e34fc79a69,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13877,gentamicin,Susceptible,0,Laboratory Method,1,fe3fd008-7262-428c-9452-58a2b9c6a835,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13877,meropenem,Susceptible,0,Laboratory Method,1,dd334c15-5aef-410e-9ca9-0bab5d55fde6,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13878,ceftazidime,Resistant,1,Laboratory Method,1,041b3634-ac04-42df-9d14-14b7e438534d,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13878,ciprofloxacin,Resistant,1,Laboratory Method,1,86fa9a0a-f506-4762-9f66-aae8e7c90b29,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13878,gentamicin,Resistant,1,Laboratory Method,1,04958464-71c0-4c59-8f18-6eb506daf4a8,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13878,meropenem,Susceptible,0,Laboratory Method,1,9be3cfdc-7c48-485e-b570-13005ac5b115,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13879,ceftazidime,Resistant,1,Laboratory Method,1,534f0096-abe3-423c-8b57-0e0d4f502467,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13879,ciprofloxacin,Resistant,1,Laboratory Method,1,6f50d38c-9232-4877-b316-ff4f056b046c,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13879,gentamicin,Susceptible,0,Laboratory Method,1,f9cb177e-8a08-4d09-b1f9-051f312a5313,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13879,meropenem,Resistant,1,Laboratory Method,1,4575b9a6-81e8-4f67-ab22-cea86c71afd5,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13880,ceftazidime,Resistant,1,Laboratory Method,1,621b916e-70fb-4582-ac4a-bc27d9cede15,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13880,ciprofloxacin,Resistant,1,Laboratory Method,1,e64f77ee-7995-41c3-9ff6-db51f5664305,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13880,gentamicin,Resistant,1,Laboratory Method,1,fd6a4291-d765-4f2f-b945-7b2b9ec5b5e6,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13880,meropenem,Susceptible,0,Laboratory Method,1,78d8fad3-8773-4e69-9544-ade09974ddc1,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13881,ceftazidime,Resistant,1,Laboratory Method,1,f63b1702-600f-42bf-ba5f-2313f93d52fd,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13881,ciprofloxacin,Resistant,1,Laboratory Method,1,6fe40b31-ce1b-49ea-9b5e-4c164d8a6a21,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13881,gentamicin,Susceptible,0,Laboratory Method,1,fe7450e7-a17a-4a68-b9db-8cd91cec9a31,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13881,meropenem,Resistant,1,Laboratory Method,1,d4aca4c9-76a7-48b5-bd43-edb50c14a498,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13882,ceftazidime,Resistant,1,Laboratory Method,1,ef484efc-d08b-4387-9260-5666f72cf7f4,16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13882,ciprofloxacin,Resistant,1,Laboratory Method,1,6f061969-a775-4509-9c5a-bbf9949e9098,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13882,gentamicin,Susceptible,0,Laboratory Method,1,99677d08-a088-4fc6-b4c8-709e56929b1a,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13882,meropenem,Susceptible,0,Laboratory Method,1,f041765b-0ac8-47fa-ae60-eac4c16235e5,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13883,ceftazidime,Resistant,1,Laboratory Method,1,79a94222-8e65-4922-9b07-107220abe043,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13883,ciprofloxacin,Resistant,1,Laboratory Method,1,12a3f902-31e7-4071-b46e-2f0eb5b73ff3,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13883,gentamicin,Susceptible,0,Laboratory Method,1,ea50e4eb-ef20-4fce-ae7a-9feadd2d875c,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13883,meropenem,Susceptible,0,Laboratory Method,1,77bd69ce-400d-4352-9213-63eebbe5f7da,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13884,ceftazidime,Resistant,1,Laboratory Method,1,8c64aa1f-4715-4378-bfa1-5d51ac4c6159,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13884,ciprofloxacin,Resistant,1,Laboratory Method,1,8c759ea0-8752-4264-81ea-6710def36498,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13884,gentamicin,Susceptible,0,Laboratory Method,1,9f37f688-e6b8-473b-9db5-c79a49d8b5ab,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13884,meropenem,Susceptible,0,Laboratory Method,1,e36df217-c74a-45fd-b67a-535db77428d7,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13886,ceftazidime,Resistant,1,Laboratory Method,1,35d474ae-947a-4ad4-89b8-9d9a61fd71b9,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13886,ciprofloxacin,Resistant,1,Laboratory Method,1,6012482c-376f-4eed-8d21-51304137fd12,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13886,gentamicin,Resistant,1,Laboratory Method,1,692f96f9-b1eb-4955-9c9d-59840f52ea33,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13886,meropenem,Susceptible,0,Laboratory Method,1,695f61ab-858f-4909-8053-6be5ee19e9d4,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13887,ceftazidime,Resistant,1,Laboratory Method,1,1b6af408-3b9f-4f6d-981c-6668d2ee1995,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13887,ciprofloxacin,Resistant,1,Laboratory Method,1,76818764-b786-459b-b520-ba5da21df53c,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13887,gentamicin,Susceptible,0,Laboratory Method,1,e8ac16ca-8f65-497d-93e1-2779dbba6343,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13887,meropenem,Resistant,1,Laboratory Method,1,1a91693e-2846-4010-a039-bef3a845a383,>8,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13888,ceftazidime,Resistant,1,Laboratory Method,1,7f30cdca-ca12-498e-a1f9-08847bbc5a1e,>16,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13888,ciprofloxacin,Resistant,1,Laboratory Method,1,dcc0f71d-5fcb-4041-ba09-842ca58de59e,>2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13888,gentamicin,Susceptible,0,Laboratory Method,1,2fb31c8b-4130-4cb0-8028-f07edd911339,<=2,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
573.13888,meropenem,Susceptible,0,Laboratory Method,1,e6cd865a-28f8-4de8-84fc-f7b9dd82500a,<=1,mg/L,Broth dilution,CLSI,2017,28512093;28776045,2017-09-30T22:53:04.193Z
